Date,SPY,TSLA
2015-06-29,205.4199981689453,52.40399932861328
2015-06-30,205.85000610351562,53.652000427246094
2015-07-01,207.5,53.83000183105469
2015-07-02,207.30999755859375,56.00400161743164
2015-07-06,206.72000122070312,55.944000244140625
2015-07-07,208.02000427246094,53.57600021362305
2015-07-08,204.52999877929688,50.992000579833984
2015-07-09,204.89999389648438,51.58399963378906
2015-07-10,207.47999572753906,51.83000183105469
2015-07-13,209.77000427246094,52.43199920654297
2015-07-14,210.67999267578125,53.130001068115234
2015-07-15,210.61000061035156,52.62799835205078
2015-07-16,212.3000030517578,53.33599853515625
2015-07-17,212.47999572753906,54.93199920654297
2015-07-20,212.58999633789062,56.45199966430664
2015-07-21,211.75,53.354000091552734
2015-07-22,211.3699951171875,53.57400131225586
2015-07-23,210.17999267578125,53.439998626708984
2015-07-24,208.0,53.082000732421875
2015-07-27,206.7899932861328,50.60200119018555
2015-07-28,209.3300018310547,52.9640007019043
2015-07-29,210.77000427246094,52.763999938964844
2015-07-30,210.82000732421875,53.358001708984375
2015-07-31,210.5,53.22999954223633
2015-08-03,209.7899932861328,51.99800109863281
2015-08-04,209.3800048828125,53.25600051879883
2015-08-05,210.07000732421875,54.0260009765625
2015-08-06,208.35000610351562,49.22600173950195
2015-08-07,207.9499969482422,48.50199890136719
2015-08-10,210.57000732421875,48.22800064086914
2015-08-11,208.6699981689453,47.4739990234375
2015-08-12,208.9199981689453,47.63399887084961
2015-08-13,208.66000366210938,48.50199890136719
2015-08-14,209.4199981689453,48.630001068115234
2015-08-17,210.58999633789062,50.99800109863281
2015-08-18,209.97999572753906,52.14400100708008
2015-08-19,208.32000732421875,51.04999923706055
2015-08-20,203.97000122070312,48.43600082397461
2015-08-21,197.8300018310547,46.15399932861328
2015-08-24,189.5,43.77399826049805
2015-08-25,187.27000427246094,44.00600051879883
2015-08-26,194.4600067138672,44.96799850463867
2015-08-27,199.27000427246094,48.597999572753906
2015-08-28,199.27999877929688,49.69599914550781
2015-08-31,197.6699981689453,49.8120002746582
2015-09-01,191.77000427246094,47.72600173950195
2015-09-02,195.41000366210938,49.53799819946289
2015-09-03,195.5500030517578,49.11399841308594
2015-09-04,192.58999633789062,48.38600158691406
2015-09-08,197.42999267578125,49.63399887084961
2015-09-09,194.7899932861328,49.78200149536133
2015-09-10,195.85000610351562,49.69599914550781
2015-09-11,196.74000549316406,50.04800033569336
2015-09-14,196.00999450683594,50.63800048828125
2015-09-15,198.4600067138672,50.7140007019043
2015-09-16,200.17999267578125,52.45000076293945
2015-09-17,199.72999572753906,52.41400146484375
2015-09-18,195.4499969482422,52.124000549316406
2015-09-21,196.4600067138672,52.84000015258789
2015-09-22,193.91000366210938,52.1879997253418
2015-09-23,193.60000610351562,52.21200180053711
2015-09-24,192.89999389648438,52.624000549316406
2015-09-25,192.85000610351562,51.38199996948242
2015-09-28,188.00999450683594,49.68600082397461
2015-09-29,188.1199951171875,49.33000183105469
2015-09-30,191.6300048828125,49.68000030517578
2015-10-01,192.1300048828125,47.97600173950195
2015-10-02,195.0,49.513999938964844
2015-10-05,198.47000122070312,49.22999954223633
2015-10-06,197.7899932861328,48.29199981689453
2015-10-07,199.41000366210938,46.391998291015625
2015-10-08,201.2100067138672,45.34400177001953
2015-10-09,201.3300018310547,44.13800048828125
2015-10-12,201.52000427246094,43.11600112915039
2015-10-13,200.25,43.849998474121094
2015-10-14,199.2899932861328,43.375999450683594
2015-10-15,202.35000610351562,44.262001037597656
2015-10-16,203.27000427246094,45.402000427246094
2015-10-19,203.3699951171875,45.619998931884766
2015-10-20,203.11000061035156,42.60599899291992
2015-10-21,201.85000610351562,42.018001556396484
2015-10-22,205.25999450683594,42.34400177001953
2015-10-23,207.50999450683594,41.81800079345703
2015-10-26,207.0,43.051998138427734
2015-10-27,206.60000610351562,42.06999969482422
2015-10-28,208.9499969482422,42.59199905395508
2015-10-29,208.8300018310547,42.32600021362305
2015-10-30,207.92999267578125,41.38600158691406
2015-11-02,210.38999938964844,42.757999420166016
2015-11-03,211.0,41.66999816894531
2015-11-04,210.36000061035156,46.32600021362305
2015-11-05,210.14999389648438,46.354000091552734
2015-11-06,210.0399932861328,46.47200012207031
2015-11-09,208.0800018310547,45.066001892089844
2015-11-10,208.55999755859375,43.29999923706055
2015-11-11,207.74000549316406,43.816001892089844
2015-11-12,204.83999633789062,42.5880012512207
2015-11-13,202.5399932861328,41.4379997253418
2015-11-16,205.6199951171875,42.86199951171875
2015-11-17,205.47000122070312,42.79999923706055
2015-11-18,208.72999572753906,44.2140007019043
2015-11-19,208.5500030517578,44.36000061035156
2015-11-20,209.30999755859375,44.00199890136719
2015-11-23,209.07000732421875,43.54999923706055
2015-11-24,209.35000610351562,43.650001525878906
2015-11-25,209.32000732421875,45.928001403808594
2015-11-27,209.55999755859375,46.321998596191406
2015-11-30,208.69000244140625,46.051998138427734
2015-12-01,210.67999267578125,47.4379997253418
2015-12-02,208.52999877929688,46.39799880981445
2015-12-03,205.61000061035156,46.54199981689453
2015-12-04,209.6199951171875,46.07600021362305
2015-12-07,208.35000610351562,46.22600173950195
2015-12-08,206.9499969482422,45.34400177001953
2015-12-09,205.33999633789062,44.90399932861328
2015-12-10,205.8699951171875,45.41400146484375
2015-12-11,201.8800048828125,43.40399932861328
2015-12-14,202.89999389648438,43.715999603271484
2015-12-15,205.02999877929688,44.21799850463867
2015-12-16,208.02999877929688,46.902000427246094
2015-12-17,204.86000061035156,46.678001403808594
2015-12-18,200.02000427246094,46.09199905395508
2015-12-21,201.6699981689453,46.512001037597656
2015-12-22,203.5,45.9900016784668
2015-12-23,206.02000427246094,45.939998626708984
2015-12-24,205.67999267578125,46.11399841308594
2015-12-28,205.2100067138672,45.790000915527344
2015-12-29,207.39999389648438,47.4379997253418
2015-12-30,205.92999267578125,47.61800003051758
2015-12-31,203.8699951171875,48.00199890136719
2016-01-04,201.02000427246094,44.68199920654297
2016-01-05,201.36000061035156,44.68600082397461
2016-01-06,198.82000732421875,43.80799865722656
2016-01-07,194.0500030517578,43.130001068115234
2016-01-08,191.9199981689453,42.20000076293945
2016-01-11,192.11000061035156,41.56999969482422
2016-01-12,193.66000366210938,41.99399948120117
2016-01-13,188.8300018310547,40.0620002746582
2016-01-14,191.92999267578125,41.236000061035156
2016-01-15,187.80999755859375,40.99800109863281
2016-01-19,188.05999755859375,40.944000244140625
2016-01-20,185.64999389648438,39.7400016784668
2016-01-21,186.69000244140625,39.99399948120117
2016-01-22,190.52000427246094,40.5099983215332
2016-01-25,187.63999938964844,39.2760009765625
2016-01-26,190.1999969482422,38.71200180053711
2016-01-27,188.1300048828125,37.61399841308594
2016-01-28,189.11000061035156,37.939998626708984
2016-01-29,193.72000122070312,38.2400016784668
2016-02-01,193.64999389648438,39.38800048828125
2016-02-02,190.16000366210938,36.555999755859375
2016-02-03,191.3000030517578,34.69599914550781
2016-02-04,191.60000610351562,35.066001892089844
2016-02-05,187.9499969482422,32.52000045776367
2016-02-08,185.4199981689453,29.597999572753906
2016-02-09,185.42999267578125,29.649999618530273
2016-02-10,185.27000427246094,28.733999252319336
2016-02-11,182.86000061035156,30.0939998626709
2016-02-12,186.6300048828125,30.20800018310547
2016-02-16,189.77999877929688,31.034000396728516
2016-02-17,192.8800048828125,33.736000061035156
2016-02-18,192.08999633789062,33.354000091552734
2016-02-19,192.0,33.316001892089844
2016-02-22,194.77999877929688,35.54800033569336
2016-02-23,192.32000732421875,35.44200134277344
2016-02-24,193.1999969482422,35.79999923706055
2016-02-25,195.5399932861328,37.486000061035156
2016-02-26,195.08999633789062,38.06800079345703
2016-02-29,193.55999755859375,38.38600158691406
2016-03-01,198.11000061035156,37.27000045776367
2016-03-02,199.0,37.667999267578125
2016-03-03,199.77999877929688,39.14799880981445
2016-03-04,200.42999267578125,40.20800018310547
2016-03-07,200.58999633789062,41.05799865722656
2016-03-08,198.39999389648438,40.52000045776367
2016-03-09,199.3800048828125,41.74399948120117
2016-03-10,199.5399932861328,41.0359992980957
2016-03-11,202.75999450683594,41.5
2016-03-14,202.5,43.029998779296875
2016-03-15,202.1699981689453,43.667999267578125
2016-03-16,203.33999633789062,44.38600158691406
2016-03-17,204.6300048828125,45.2760009765625
2016-03-18,204.3800048828125,46.54800033569336
2016-03-21,204.6699981689453,47.66400146484375
2016-03-22,204.55999755859375,46.847999572753906
2016-03-23,203.2100067138672,44.51599884033203
2016-03-24,203.1199951171875,45.54999923706055
2016-03-28,203.24000549316406,46.051998138427734
2016-03-29,205.1199951171875,46.0260009765625
2016-03-30,206.02000427246094,45.37799835205078
2016-03-31,205.52000427246094,45.95399856567383
2016-04-01,206.9199981689453,47.518001556396484
2016-04-04,206.25,49.39799880981445
2016-04-05,204.19000244140625,51.09400177001953
2016-04-06,206.4199981689453,53.08399963378906
2016-04-07,203.9499969482422,51.439998626708984
2016-04-08,204.5,50.013999938964844
2016-04-11,204.02000427246094,49.98400115966797
2016-04-12,205.9199981689453,49.56399917602539
2016-04-13,208.0,50.90599822998047
2016-04-14,208.00999450683594,50.37200164794922
2016-04-15,207.77999877929688,50.902000427246094
2016-04-18,209.24000549316406,50.7760009765625
2016-04-19,209.89999389648438,49.4739990234375
2016-04-20,210.10000610351562,49.99399948120117
2016-04-21,208.97000122070312,49.65800094604492
2016-04-22,208.97000122070312,50.75
2016-04-25,208.61000061035156,50.36399841308594
2016-04-26,208.9199981689453,50.74800109863281
2016-04-27,209.35000610351562,50.29399871826172
2016-04-28,207.4499969482422,49.54199981689453
2016-04-29,206.3300018310547,48.152000427246094
2016-05-02,207.97000122070312,48.36000061035156
2016-05-03,206.16000366210938,46.4640007019043
2016-05-04,205.00999450683594,44.512001037597656
2016-05-05,204.97000122070312,42.305999755859375
2016-05-06,205.72000122070312,42.986000061035156
2016-05-09,205.88999938964844,41.784000396728516
2016-05-10,208.4499969482422,41.737998962402344
2016-05-11,206.5,41.79199981689453
2016-05-12,206.55999755859375,41.45600128173828
2016-05-13,204.75999450683594,41.52199935913086
2016-05-16,206.77999877929688,41.65800094604492
2016-05-17,204.85000610351562,40.93199920654297
2016-05-18,204.91000366210938,42.23400115966797
2016-05-19,204.1999969482422,43.04199981689453
2016-05-20,205.49000549316406,44.055999755859375
2016-05-23,205.2100067138672,43.24399948120117
2016-05-24,207.8699951171875,43.582000732421875
2016-05-25,209.27999877929688,43.91600036621094
2016-05-26,209.33999633789062,45.02399826049805
2016-05-27,210.24000549316406,44.608001708984375
2016-05-31,209.83999633789062,44.645999908447266
2016-06-01,210.27000427246094,43.9119987487793
2016-06-02,210.91000366210938,43.79199981689453
2016-06-03,210.27999877929688,43.79800033569336
2016-06-06,211.35000610351562,44.13600158691406
2016-06-07,211.67999267578125,46.46799850463867
2016-06-08,212.3699951171875,47.104000091552734
2016-06-09,212.0800018310547,45.87200164794922
2016-06-10,210.07000732421875,43.757999420166016
2016-06-13,208.4499969482422,43.57400131225586
2016-06-14,208.0399932861328,42.992000579833984
2016-06-15,207.75,43.540000915527344
2016-06-16,208.3699951171875,43.58599853515625
2016-06-17,206.52000427246094,43.09400177001953
2016-06-20,207.85000610351562,43.939998626708984
2016-06-21,208.44000244140625,43.922000885009766
2016-06-22,208.10000610351562,39.332000732421875
2016-06-23,210.80999755859375,39.279998779296875
2016-06-24,203.24000549316406,38.630001068115234
2016-06-27,199.60000610351562,39.709999084472656
2016-06-28,203.1999969482422,40.358001708984375
2016-06-29,206.66000366210938,42.03799819946289
2016-06-30,209.47999572753906,42.45600128173828
2016-07-01,209.9199981689453,43.29999923706055
2016-07-05,208.41000366210938,42.79600143432617
2016-07-06,209.66000366210938,42.88800048828125
2016-07-07,209.52999877929688,43.1879997253418
2016-07-08,212.64999389648438,43.35599899291992
2016-07-11,213.39999389648438,44.95600128173828
2016-07-12,214.9499969482422,44.93000030517578
2016-07-13,214.9199981689453,44.50600051879883
2016-07-14,216.1199951171875,44.305999755859375
2016-07-15,215.8300018310547,44.08000183105469
2016-07-18,216.41000366210938,45.25
2016-07-19,216.19000244140625,45.051998138427734
2016-07-20,217.08999633789062,45.672000885009766
2016-07-21,216.27000427246094,44.099998474121094
2016-07-22,217.24000549316406,44.45399856567383
2016-07-25,216.64999389648438,46.00199890136719
2016-07-26,216.75,45.902000427246094
2016-07-27,216.52000427246094,45.698001861572266
2016-07-28,216.77000427246094,46.12200164794922
2016-07-29,217.1199951171875,46.95800018310547
2016-08-01,216.94000244140625,46.00199890136719
2016-08-02,215.5500030517578,45.439998626708984
2016-08-03,216.17999267578125,45.15800094604492
2016-08-04,216.41000366210938,46.12200164794922
2016-08-05,218.17999267578125,46.00600051879883
2016-08-08,218.0500030517578,45.231998443603516
2016-08-09,218.17999267578125,45.816001892089844
2016-08-10,217.63999938964844,45.130001068115234
2016-08-11,218.64999389648438,44.981998443603516
2016-08-12,218.4600067138672,45.12200164794922
2016-08-15,219.08999633789062,45.11800003051758
2016-08-16,217.9600067138672,44.72200012207031
2016-08-17,218.3699951171875,44.64799880981445
2016-08-18,218.86000061035156,44.70199966430664
2016-08-19,218.5399932861328,45.0
2016-08-22,218.52999877929688,44.58599853515625
2016-08-23,218.97000122070312,44.96799850463867
2016-08-24,217.85000610351562,44.52399826049805
2016-08-25,217.6999969482422,44.19200134277344
2016-08-26,217.2899932861328,43.99800109863281
2016-08-29,218.36000061035156,43.040000915527344
2016-08-30,218.0,42.268001556396484
2016-08-31,217.3800048828125,42.402000427246094
2016-09-01,217.38999938964844,40.15399932861328
2016-09-02,218.3699951171875,39.555999755859375
2016-09-06,219.02999877929688,40.566001892089844
2016-09-07,219.00999450683594,40.34199905395508
2016-09-08,218.50999450683594,39.47200012207031
2016-09-09,213.27999877929688,38.89400100708008
2016-09-12,216.33999633789062,39.65999984741211
2016-09-13,213.22999572753906,39.209999084472656
2016-09-14,213.14999389648438,39.28200149536133
2016-09-15,215.27999877929688,40.08399963378906
2016-09-16,213.3699951171875,41.08000183105469
2016-09-19,213.41000366210938,41.268001556396484
2016-09-20,213.4199981689453,40.928001403808594
2016-09-21,215.82000732421875,41.04399871826172
2016-09-22,217.17999267578125,41.2859992980957
2016-09-23,215.99000549316406,41.4900016784668
2016-09-26,214.24000549316406,41.79800033569336
2016-09-27,215.57000732421875,41.1619987487793
2016-09-28,216.63999938964844,41.25400161743164
2016-09-29,214.67999267578125,40.13999938964844
2016-09-30,216.3000030517578,40.805999755859375
2016-10-03,215.77999877929688,42.7400016784668
2016-10-04,214.67999267578125,42.28200149536133
2016-10-05,215.6300048828125,41.69200134277344
2016-10-06,215.77999877929688,40.20000076293945
2016-10-07,215.0399932861328,39.321998596191406
2016-10-10,216.16000366210938,40.189998626708984
2016-10-11,213.42999267578125,40.02000045776367
2016-10-12,213.7100067138672,40.301998138427734
2016-10-13,213.00999450683594,40.04800033569336
2016-10-14,213.1199951171875,39.301998138427734
2016-10-17,212.3800048828125,38.79199981689453
2016-10-18,213.7100067138672,39.81999969482422
2016-10-19,214.27999877929688,40.71200180053711
2016-10-20,213.8800048828125,39.81999969482422
2016-10-21,213.97999572753906,40.018001556396484
2016-10-24,214.88999938964844,40.551998138427734
2016-10-25,214.1699981689453,40.46799850463867
2016-10-26,213.74000549316406,40.448001861572266
2016-10-27,213.1699981689453,40.801998138427734
2016-10-28,212.5399932861328,39.99399948120117
2016-10-31,212.5500030517578,39.54600143432617
2016-11-01,211.00999450683594,38.15800094604492
2016-11-02,209.74000549316406,37.604000091552734
2016-11-03,208.77999877929688,37.48400115966797
2016-11-04,208.5500030517578,38.11199951171875
2016-11-07,213.14999389648438,38.641998291015625
2016-11-08,214.11000061035156,38.987998962402344
2016-11-09,216.3800048828125,38.012001037597656
2016-11-10,216.9199981689453,37.06999969482422
2016-11-11,216.4199981689453,37.71200180053711
2016-11-14,216.58999633789062,36.290000915527344
2016-11-15,218.27999877929688,36.75400161743164
2016-11-16,217.8699951171875,36.7859992980957
2016-11-17,218.99000549316406,37.731998443603516
2016-11-18,218.5,37.00400161743164
2016-11-21,220.14999389648438,36.90399932861328
2016-11-22,220.5800018310547,38.23400115966797
2016-11-23,220.6999969482422,38.62799835205078
2016-11-25,221.52000427246094,39.33000183105469
2016-11-28,220.47999572753906,39.2239990234375
2016-11-29,220.91000366210938,37.91400146484375
2016-11-30,220.3800048828125,37.880001068115234
2016-12-01,219.57000732421875,36.375999450683594
2016-12-02,219.67999267578125,36.29399871826172
2016-12-05,221.0,37.36000061035156
2016-12-06,221.6999969482422,37.16999816894531
2016-12-07,224.60000610351562,38.630001068115234
2016-12-08,225.14999389648438,38.45800018310547
2016-12-09,226.50999450683594,38.43600082397461
2016-12-12,226.25,38.486000061035156
2016-12-13,227.75999450683594,39.630001068115234
2016-12-14,225.8800048828125,39.737998962402344
2016-12-15,226.80999755859375,39.51599884033203
2016-12-16,225.0399932861328,40.49800109863281
2016-12-19,225.52999877929688,40.54600143432617
2016-12-20,226.39999389648438,41.757999420166016
2016-12-21,225.77000427246094,41.540000915527344
2016-12-22,225.3800048828125,41.689998626708984
2016-12-23,225.7100067138672,42.667999267578125
2016-12-27,226.27000427246094,43.90599822998047
2016-12-28,224.39999389648438,43.948001861572266
2016-12-29,224.35000610351562,42.93600082397461
2016-12-30,223.52999877929688,42.737998962402344
2017-01-03,225.24000549316406,43.39799880981445
2017-01-04,226.5800018310547,45.39799880981445
2017-01-05,226.39999389648438,45.349998474121094
2017-01-06,227.2100067138672,45.801998138427734
2017-01-09,226.4600067138672,46.25600051879883
2017-01-10,226.4600067138672,45.9739990234375
2017-01-11,227.10000610351562,45.94599914550781
2017-01-12,226.52999877929688,45.917999267578125
2017-01-13,227.0500030517578,47.54999923706055
2017-01-17,226.25,47.11600112915039
2017-01-18,226.75,47.672000885009766
2017-01-19,225.91000366210938,48.75199890136719
2017-01-20,226.74000549316406,48.94599914550781
2017-01-23,226.14999389648438,49.784000396728516
2017-01-24,227.60000610351562,50.922000885009766
2017-01-25,229.57000732421875,50.89400100708008
2017-01-26,229.3300018310547,50.50199890136719
2017-01-27,228.97000122070312,50.59000015258789
2017-01-30,227.5500030517578,50.125999450683594
2017-01-31,227.52999877929688,50.38600158691406
2017-02-01,227.6199951171875,49.847999572753906
2017-02-02,227.77000427246094,50.310001373291016
2017-02-03,229.33999633789062,50.26599884033203
2017-02-06,228.92999267578125,51.55400085449219
2017-02-07,228.94000244140625,51.49599838256836
2017-02-08,229.24000549316406,52.41600036621094
2017-02-09,230.60000610351562,53.84000015258789
2017-02-10,231.50999450683594,53.84600067138672
2017-02-13,232.77000427246094,56.119998931884766
2017-02-14,233.6999969482422,56.19599914550781
2017-02-15,234.9199981689453,55.95199966430664
2017-02-16,234.72000122070312,53.790000915527344
2017-02-17,235.08999633789062,54.44599914550781
2017-02-21,236.49000549316406,55.47800064086914
2017-02-22,236.27999877929688,54.70199966430664
2017-02-23,236.44000244140625,51.198001861572266
2017-02-24,236.74000549316406,51.400001525878906
2017-02-27,237.11000061035156,49.24599838256836
2017-02-28,236.47000122070312,49.99800109863281
2017-03-01,239.77999877929688,50.00400161743164
2017-03-02,238.27000427246094,50.09600067138672
2017-03-03,238.4199981689453,50.31399917602539
2017-03-06,237.7100067138672,50.242000579833984
2017-03-07,237.0,49.71799850463867
2017-03-08,236.55999755859375,49.374000549316406
2017-03-09,236.86000061035156,48.97999954223633
2017-03-10,237.69000244140625,48.737998962402344
2017-03-13,237.80999755859375,49.23400115966797
2017-03-14,236.89999389648438,51.599998474121094
2017-03-15,238.9499969482422,51.145999908447266
2017-03-16,238.47999572753906,52.40999984741211
2017-03-17,237.02999877929688,52.29999923706055
2017-03-20,236.77000427246094,52.38399887084961
2017-03-21,233.72999572753906,50.13600158691406
2017-03-22,234.27999877929688,51.00199890136719
2017-03-23,234.02999877929688,50.95600128173828
2017-03-24,233.86000061035156,52.63199996948242
2017-03-27,233.6199951171875,54.04399871826172
2017-03-28,235.32000732421875,55.4900016784668
2017-03-29,235.5399932861328,55.47600173950195
2017-03-30,236.2899932861328,55.58399963378906
2017-03-31,235.74000549316406,55.65999984741211
2017-04-03,235.3300018310547,59.70399856567383
2017-04-04,235.47999572753906,60.7400016784668
2017-04-05,234.77999877929688,59.0
2017-04-06,235.44000244140625,59.7400016784668
2017-04-07,235.1999969482422,60.507999420166016
2017-04-10,235.33999633789062,62.47800064086914
2017-04-11,235.05999755859375,61.742000579833984
2017-04-12,234.02999877929688,59.36800003051758
2017-04-13,232.50999450683594,60.79999923706055
2017-04-17,234.57000732421875,60.28799819946289
2017-04-18,233.8699951171875,60.04999923706055
2017-04-19,233.44000244140625,61.104000091552734
2017-04-20,235.33999633789062,60.50199890136719
2017-04-21,234.58999633789062,61.119998931884766
2017-04-24,237.1699981689453,61.60599899291992
2017-04-25,238.5500030517578,62.757999420166016
2017-04-26,238.39999389648438,62.034000396728516
2017-04-27,238.60000610351562,61.72600173950195
2017-04-28,238.0800018310547,62.81399917602539
2017-05-01,238.67999267578125,64.56600189208984
2017-05-02,238.77000427246094,63.77799987792969
2017-05-03,238.47999572753906,62.20399856567383
2017-05-04,238.75999450683594,59.09199905395508
2017-05-05,239.6999969482422,61.66999816894531
2017-05-08,239.66000366210938,61.4379997253418
2017-05-09,239.44000244140625,64.25199890136719
2017-05-10,239.8699951171875,65.04399871826172
2017-05-11,239.3800048828125,64.62000274658203
2017-05-12,238.97999572753906,64.96199798583984
2017-05-15,240.3000030517578,63.17599868774414
2017-05-16,240.0800018310547,63.402000427246094
2017-05-17,235.82000732421875,61.22200012207031
2017-05-18,236.77000427246094,62.61199951171875
2017-05-19,238.30999755859375,62.16600036621094
2017-05-22,239.52000427246094,62.06999969482422
2017-05-23,240.0500030517578,60.77199935913086
2017-05-24,240.61000061035156,62.04399871826172
2017-05-25,241.75999450683594,63.36600112915039
2017-05-26,241.7100067138672,65.02799987792969
2017-05-30,241.5,67.0199966430664
2017-05-31,241.44000244140625,68.2020034790039
2017-06-01,243.36000061035156,68.0739974975586
2017-06-02,244.1699981689453,67.97000122070312
2017-06-05,243.99000549316406,69.46399688720703
2017-06-06,243.2100067138672,70.56999969482422
2017-06-07,243.66000366210938,71.93000030517578
2017-06-08,243.77999877929688,74.0
2017-06-09,243.41000366210938,71.46399688720703
