DateTime,Open,High,Low,Close,Volume
2004-03-29 15:59:00,112.47,112.52,112.41,112.48,185500.0
2004-03-30 15:59:00,112.99,112.99,112.91,112.97,191000.0
2004-03-31 15:59:00,112.85,112.9,112.82,112.88,212300.0
2004-04-01 15:59:00,113.5,113.53,113.45,113.52,162500.0
2004-04-02 15:59:00,114.41,114.45,114.37,114.45,434800.0
2004-04-05 15:59:00,115.34,115.36,115.28,115.33,238100.0
2004-04-06 15:59:00,115.11,115.12,115.05,115.08,40500.0
2004-04-07 15:59:00,114.42,114.5,114.4,114.49,171200.0
2004-04-08 15:59:00,114.27,114.32,114.21,114.25,184700.0
2004-04-12 15:59:00,114.88,114.9,114.84,114.88,191200.0
2004-04-13 15:59:00,113.31,113.32,113.27,113.31,110800.0
2004-04-14 15:59:00,113.12,113.19,113.1,113.18,459600.0
2004-04-15 15:59:00,113.19,113.22,113.16,113.17,161000.0
2004-04-16 15:59:00,113.74,113.78,113.69,113.72,196900.0
2004-04-19 15:59:00,113.88,113.92,113.85,113.89,38800.0
2004-04-20 15:59:00,112.17,112.26,112.11,112.11,750400.0
2004-04-21 15:59:00,112.8,112.85,112.79,112.81,110600.0
2004-04-22 15:59:00,114.48,114.53,114.4,114.45,373600.0
2004-04-23 15:59:00,114.43,114.46,114.38,114.39,168000.0
2004-04-26 15:59:00,113.87,113.93,113.87,113.91,156900.0
2004-04-27 15:59:00,114.29,114.29,114.22,114.22,126300.0
2004-04-28 15:59:00,112.6,112.62,112.57,112.59,128400.0
2004-04-29 15:59:00,111.78,111.85,111.78,111.84,295300.0
2004-04-30 15:59:00,111.22,111.27,111.1,111.13,269100.0
2004-05-03 15:59:00,112.15,112.17,112.13,112.15,95700.0
2004-05-04 15:59:00,112.4,112.43,112.34,112.36,126800.0
2004-05-05 15:59:00,112.601,112.62,112.58,112.58,64400.0
2004-05-06 15:59:00,111.88,111.91,111.82,111.85,107700.0
2004-05-07 15:59:00,110.31,110.34,110.26,110.3,434700.0
2004-05-10 15:59:00,109.18,109.21,109.11,109.11,334500.0
2004-05-11 15:59:00,110.01,110.03,109.98,110.01,443400.0
2004-05-12 15:59:00,110.22,110.31,110.2,110.31,451400.0
2004-05-13 15:59:00,110.08,110.16,110.08,110.15,116900.0
2004-05-14 15:59:00,110.04,110.1,110.02,110.02,202900.0
2004-05-17 15:59:00,108.94,108.94,108.85,108.861,424300.0
2004-05-18 15:59:00,109.74,109.74,109.68,109.69,248800.0
2004-05-19 15:59:00,109.46,109.47,109.39,109.41,233300.0
2004-05-20 15:59:00,109.5,109.54,109.48,109.51,171400.0
2004-05-21 15:59:00,109.92,109.95,109.9,109.93,144800.0
2004-05-24 15:59:00,110.13,110.15,110.03,110.09,465200.0
2004-05-25 15:59:00,111.89,111.95,111.88,111.92,191900.0
2004-05-26 15:59:00,112.07,112.09,112.03,112.09,213300.0
2004-05-27 15:59:00,112.65,112.72,112.65,112.72,132700.0
2004-05-28 15:59:00,112.74,112.75,112.7,112.71,171500.0
2004-06-01 15:59:00,112.69,112.73,112.68,112.68,146700.0
2004-06-02 15:59:00,113.12,113.15,113.1,113.12,303500.0
2004-06-03 15:59:00,112.36,112.71,112.23,112.25,176800.0
2004-06-04 15:59:00,112.85,112.94,112.84,112.91,302500.0
2004-06-07 15:59:00,114.64,114.66,114.63,114.65,607000.0
2004-06-08 15:59:00,114.79,114.86,114.76,114.85,278700.0
2004-06-09 15:59:00,113.78,113.82,113.75,113.78,404300.0
2004-06-10 15:59:00,114.28,114.32,114.27,114.3,348900.0
2004-06-14 15:59:00,113.14,113.19,113.11,113.19,204400.0
2004-06-15 15:59:00,113.92,113.96,113.88,113.95,193600.0
2004-06-16 15:59:00,114.02,114.05,113.98,114.0,343700.0
2004-06-17 15:59:00,113.912,113.93,113.85,113.86,76700.0
2004-06-18 15:59:00,113.71,113.74,113.69,113.71,340000.0
2004-06-21 15:59:00,113.29,113.31,113.28,113.31,82600.0
2004-06-22 15:59:00,113.71,113.79,113.71,113.79,268500.0
2004-06-23 15:59:00,114.71,114.72,114.66,114.7,218100.0
2004-06-24 15:59:00,114.45,114.47,114.4,114.44,179700.0
2004-06-25 15:59:00,114.1,114.17,114.08,114.13,377000.0
2004-06-28 15:59:00,113.67,113.72,113.65,113.68,199900.0
2004-06-29 15:59:00,113.99,114.01,113.97,113.99,167000.0
2004-06-30 15:59:00,114.47,114.5,114.43,114.45,403400.0
2004-07-01 15:59:00,113.18,113.23,113.16,113.2,191200.0
2004-07-02 15:59:00,112.86,112.86,112.78,112.8,194200.0
2004-07-06 15:59:00,111.96,111.99,111.92,111.96,155900.0
2004-07-07 15:59:00,112.15,112.17,112.13,112.14,128400.0
2004-07-08 15:59:00,111.24,111.26,111.2,111.2,281100.0
2004-07-09 15:59:00,111.66,111.68,111.62,111.64,111300.0
2004-07-12 15:59:00,111.77,111.81,111.74,111.77,163800.0
2004-07-13 15:59:00,111.91,111.94,111.87,111.89,176500.0
2004-07-14 15:59:00,111.53,111.55,111.49,111.5,206400.0
2004-07-15 15:59:00,111.05,111.07,111.04,111.04,204100.0
2004-07-16 15:59:00,110.52,110.57,110.51,110.53,273000.0
2004-07-19 15:59:00,110.45,110.49,110.4,110.45,139300.0
2004-07-20 15:59:00,111.21,111.25,111.2,111.25,169300.0
2004-07-21 15:59:00,109.81,109.86,109.76,109.79,531600.0
2004-07-22 15:59:00,110.04,110.06,109.98,109.98,192000.0
2004-07-23 15:59:00,108.99,109.02,108.91,108.91,206800.0
2004-07-26 15:59:00,108.84,108.88,108.83,108.85,431200.0
2004-07-27 15:59:00,109.95,109.97,109.86,109.88,592500.0
2004-07-28 15:59:00,110.03,110.06,110.0,110.03,209200.0
2004-07-29 15:59:00,110.52,110.56,110.51,110.55,185100.0
2004-07-30 15:59:00,110.62,110.68,110.61,110.67,319000.0
2004-08-02 15:59:00,111.11,111.13,111.06,111.1,266800.0
2004-08-03 15:59:00,110.4,110.42,110.35,110.38,127500.0
2004-08-04 15:59:00,110.29,110.32,110.25,110.27,226600.0
2004-08-05 15:59:00,108.55,108.55799999999999,108.47,108.52,239300.0
2004-08-06 15:59:00,106.9,106.91,106.82,106.83,314700.0
2004-08-09 15:59:00,107.02,107.05,107.0,107.01,300200.0
2004-08-10 15:59:00,108.36,108.4,108.32,108.36,268100.0
2004-08-11 15:59:00,108.14,108.16,108.08,108.11,333000.0
2004-08-12 15:59:00,106.85,106.89,106.82,106.85,188400.0
2004-08-13 15:59:00,107.03,107.08,107.03,107.07,102400.0
2004-08-16 15:59:00,108.52,108.54,108.5,108.53,180100.0
2004-08-17 15:59:00,108.73,108.73,108.69,108.71,164600.0
2004-08-18 15:59:00,110.06,110.13,110.06,110.08,970700.0
2004-08-19 15:59:00,109.65,109.7,109.6,109.61,486800.0
2004-08-20 15:59:00,110.41,110.46,110.4,110.44,191700.0
2004-08-23 15:59:00,110.13,110.22,110.12,110.22,58100.0
2004-08-24 15:59:00,110.22,110.25,110.19,110.19,140600.0
2004-08-25 15:59:00,111.12,111.13,111.08,111.12,229000.0
2004-08-26 15:59:00,111.15,111.17,111.13,111.16,208100.0
2004-08-27 15:59:00,111.46,111.48,111.42,111.46,233200.0
2004-08-30 15:59:00,110.53,110.59,110.53,110.58,301200.0
2004-08-31 15:59:00,111.01,111.08,110.99,111.07,142400.0
2004-09-01 15:59:00,111.28,111.31,111.26,111.31,303300.0
2004-09-02 15:59:00,112.58,112.58,112.52,112.55,211800.0
2004-09-03 15:59:00,112.08,112.1,112.07,112.09,105200.0
2004-09-07 15:59:00,112.83,112.84,112.8,112.81,96300.0
2004-09-08 15:59:00,112.35,112.37,112.33,112.35,131700.0
2004-09-09 15:59:00,112.49,112.5,112.47,112.5,69800.0
2004-09-10 15:59:00,113.11,113.12,113.07,113.1,143100.0
2004-09-13 15:59:00,113.25,113.31,113.20100000000001,113.29,147200.0
2004-09-14 15:59:00,113.52,113.62,113.52,113.61,61000.0
2004-09-15 15:59:00,112.77,112.78,112.71,112.71,201100.0
2004-09-16 15:59:00,113.08,113.11,113.07,113.1,203900.0
2004-09-17 15:59:00,113.13,113.15,113.1,113.11,141200.0
2004-09-20 15:59:00,112.54,112.57,112.51,112.52,129300.0
2004-09-21 15:59:00,113.24,113.25,113.23,113.24,194000.0
2004-09-22 15:59:00,111.61,111.64,111.61,111.63,351400.0
2004-09-23 15:59:00,111.19,111.23,111.12,111.15,238700.0
2004-09-24 15:59:00,111.27,111.35,111.26,111.35,288000.0
2004-09-27 15:59:00,110.65,110.68,110.63,110.67,86300.0
2004-09-28 15:59:00,111.33,111.37,111.31,111.35,683200.0
2004-09-29 15:59:00,111.75,111.78,111.72,111.74,116300.0
2004-09-30 15:59:00,111.74,111.77,111.73,111.74,179300.0
2004-10-01 15:59:00,113.44,113.5,113.42,113.49,267000.0
2004-10-04 15:59:00,113.84,113.87,113.82,113.85,167600.0
2004-10-05 15:59:00,113.85,113.86,113.82,113.83,493200.0
2004-10-06 15:59:00,114.53,114.6,114.52,114.58,334100.0
2004-10-07 15:59:00,113.41,113.43,113.36,113.38,301200.0
2004-10-08 15:59:00,112.61,112.63,112.57,112.58,554300.0
2004-10-11 15:59:00,112.84,112.87,112.83,112.86,134600.0
2004-10-12 15:59:00,112.58,112.59,112.52,112.53,255100.0
2004-10-13 15:59:00,111.67,111.69,111.66,111.67,217100.0
2004-10-14 15:59:00,110.73,110.75,110.7,110.7,235000.0
2004-10-15 15:59:00,111.21,111.23,111.16,111.16,124100.0
2004-10-18 15:59:00,111.8,111.8,111.78,111.8,71300.0
2004-10-19 15:59:00,110.68,110.73,110.66,110.72,332400.0
2004-10-20 15:59:00,110.74,110.76,110.68,110.71,117000.0
2004-10-21 15:59:00,111.0,111.07,111.0,111.04,300100.0
2004-10-22 15:59:00,109.89,109.97,109.86,109.93,409900.0
2004-10-25 15:59:00,109.87,109.89,109.84,109.85,240100.0
2004-10-26 15:59:00,111.38,111.43,111.35,111.42,686400.0
2004-10-27 15:59:00,112.97,112.98,112.94,112.97,228400.0
2004-10-28 15:59:00,113.14,113.19,113.05,113.17,376700.0
2004-10-29 15:59:00,113.39,113.44,113.36,113.38,750900.0
2004-11-01 15:59:00,113.5,113.54,113.48,113.49,356300.0
2004-11-02 15:59:00,113.48,113.53,113.46,113.48,518700.0
2004-11-03 15:59:00,114.78,114.81,114.75,114.77,301400.0
2004-11-04 15:59:00,116.57,116.59,116.54,116.56,304200.0
2004-11-05 15:59:00,117.05,117.11,117.05,117.09,247000.0
2004-11-08 15:59:00,116.97,117.01,116.96,117.01,133100.0
2004-11-09 15:59:00,117.03,117.04,116.99,117.01,109500.0
2004-11-10 15:59:00,116.87,116.95,116.85,116.94,372300.0
2004-11-11 15:59:00,118.0,118.02,117.98,117.99,443300.0
2004-11-12 15:59:00,118.93,118.95,118.88,118.94,485400.0
2004-11-15 15:59:00,118.65,118.67,118.63,118.67,244300.0
2004-11-16 15:59:00,117.76,117.81,117.74,117.76,513800.0
2004-11-17 15:59:00,118.41,118.47,118.4,118.4,94100.0
2004-11-18 15:59:00,118.69,118.69,118.65,118.67,149300.0
2004-11-19 15:59:00,117.3,117.35,117.29,117.32,598700.0
2004-11-22 15:59:00,117.98,118.01,117.95,117.97,166200.0
2004-11-23 15:59:00,117.98,118.0,117.96,118.0,225800.0
2004-11-24 15:59:00,118.52,118.54,118.49,118.54,304300.0
2004-11-29 15:59:00,118.12,118.17,118.11,118.13,301900.0
2004-11-30 15:59:00,117.78,117.79,117.72,117.77,231600.0
2004-12-01 15:59:00,119.42,119.48,119.4,119.48,194500.0
2004-12-02 15:59:00,119.36,119.41,119.35,119.41,236500.0
2004-12-03 15:59:00,119.45,119.45,119.4,119.43,340500.0
2004-12-06 15:59:00,119.37,119.42,119.34,119.34,121200.0
2004-12-07 15:59:00,118.1,118.17,118.05,118.06,194700.0
2004-12-08 15:59:00,118.64,118.65,118.61,118.62,313500.0
2004-12-09 15:59:00,119.25,119.31,119.24,119.3,313500.0
2004-12-10 15:59:00,119.19,119.21,119.15,119.17,166300.0
2004-12-13 15:59:00,120.29,120.31,120.27,120.29,292500.0
2004-12-14 15:59:00,120.72,120.82,120.71,120.81,475000.0
2004-12-15 15:59:00,120.98,121.01,120.96,120.98,122000.0
2004-12-16 15:59:00,120.7,120.74,120.69,120.7,258300.0
2004-12-17 15:59:00,119.45,119.47,119.39,119.42,754300.0
2004-12-20 15:59:00,119.3,119.31,119.27,119.29,182200.0
2004-12-21 15:59:00,120.4,120.41,120.39,120.4,95300.0
2004-12-22 15:59:00,120.87,120.92,120.87,120.92,132700.0
2004-12-23 15:59:00,120.98,121.04,120.97,120.99,161900.0
2004-12-27 15:59:00,120.46,120.5,120.41,120.42,252800.0
2004-12-28 15:59:00,121.23,121.27,121.23,121.25,188000.0
2004-12-29 15:59:00,121.23,121.3,121.22,121.29,179800.0
2004-12-30 15:59:00,121.34,121.35,121.21,121.23,411200.0
2004-12-31 15:59:00,121.09,121.11,121.03,121.04,373800.0
2005-01-03 15:59:00,120.04,120.06,120.01,120.06,605400.0
2005-01-04 15:59:00,118.76,118.77,118.72,118.74,284400.0
2005-01-05 15:59:00,118.31,118.35,118.3,118.32,320100.0
2005-01-06 15:59:00,118.7,118.73,118.68,118.71,271900.0
2005-01-07 15:59:00,118.58,118.59,118.51,118.56,258300.0
2005-01-10 15:59:00,118.93,118.98,118.91,118.94,486700.0
2005-01-11 15:59:00,118.26,118.31,118.25,118.28,189600.0
2005-01-12 15:59:00,118.8,118.81,118.78,118.8,281100.0
2005-01-13 15:59:00,117.71,117.76,117.66,117.69,632300.0
2005-01-14 15:59:00,118.43,118.45,118.39,118.42,207200.0
2005-01-18 15:59:00,119.52,119.57,119.5,119.57,324200.0
2005-01-19 15:59:00,118.42,118.44,118.39,118.39,167600.0
2005-01-20 15:59:00,117.56,117.61,117.55,117.56,342500.0
2005-01-21 15:59:00,116.84,116.86,116.74,116.76,346100.0
2005-01-24 15:59:00,116.43,116.43,116.37,116.42,199300.0
2005-01-25 15:59:00,116.89,116.91,116.85,116.87,224600.0
2005-01-26 15:59:00,117.42,117.43,117.38,117.41,301200.0
2005-01-27 15:59:00,117.42,117.46,117.41,117.46,172600.0
2005-01-28 15:59:00,117.11,117.13,117.08,117.13,241500.0
2005-01-31 15:59:00,118.11,118.11,118.06,118.07,130900.0
2005-02-01 15:59:00,118.93,118.96,118.9,118.91,203500.0
2005-02-02 15:59:00,119.37,119.39,119.31,119.35,298500.0
2005-02-03 15:59:00,119.03,119.07,119.03,119.05,278900.0
2005-02-04 15:59:00,120.34,120.35,120.31,120.31,230800.0
2005-02-07 15:59:00,120.19,120.25,120.16,120.23,186200.0
2005-02-08 15:59:00,120.39,120.39,120.34,120.34,126300.0
2005-02-09 15:59:00,119.3,119.3,119.26,119.3,260500.0
2005-02-10 15:59:00,119.84,119.85,119.81,119.83,93400.0
2005-02-11 15:59:00,120.7,120.73,120.69,120.72,295000.0
2005-02-14 15:59:00,120.75,120.79,120.75,120.78,236400.0
2005-02-15 15:59:00,121.16,121.23,121.13,121.19,302100.0
2005-02-16 15:59:00,121.23,121.24,121.18,121.19,237500.0
2005-02-17 15:59:00,120.31,120.32,120.24,120.28,269400.0
2005-02-18 15:59:00,120.35,120.39,120.32,120.34,254900.0
2005-02-22 15:59:00,118.67,118.69,118.58,118.59,320700.0
2005-02-23 15:59:00,119.31,119.34,119.3,119.33,261100.0
2005-02-24 15:59:00,120.26,120.27,120.23,120.26,329500.0
2005-02-25 15:59:00,121.35,121.45,121.33,121.38,717500.0
2005-02-28 15:59:00,120.59,120.6,120.53,120.53,314200.0
2005-03-01 15:59:00,121.3,121.32,121.27,121.29,540300.0
2005-03-02 15:59:00,121.32,121.32,121.25,121.29,128500.0
2005-03-03 15:59:00,121.35,121.37,121.32,121.34,300000.0
2005-03-04 15:59:00,122.56,122.57,122.52,122.55,383800.0
2005-03-07 15:59:00,122.78,122.83,122.76,122.78,246500.0
2005-03-08 15:59:00,122.21,122.22,122.2,122.2,111600.0
2005-03-09 15:59:00,121.07,121.396,121.0,121.03,852200.0
2005-03-10 15:59:00,121.19,121.21,121.18,121.2,494400.0
2005-03-11 15:59:00,120.5,120.53,120.38,120.41,481900.0
2005-03-14 15:59:00,121.02,121.06,120.98,121.05,400900.0
2005-03-15 15:59:00,120.18,120.19,120.15,120.17,522300.0
2005-03-16 15:59:00,119.24,119.25,119.15,119.18,250800.0
2005-03-17 15:59:00,119.43,119.46,119.41,119.43,158600.0
2005-03-18 15:59:00,118.79,118.83,118.76,118.81,578300.0
2005-03-21 15:59:00,118.29,118.31,118.25,118.26,89700.0
2005-03-22 15:59:00,117.14,117.16,117.12,117.13,312900.0
2005-03-23 15:59:00,117.12,117.13,117.06,117.06,289900.0
2005-03-24 15:59:00,117.13,117.16,117.11,117.14,1133900.0
2005-03-28 15:59:00,117.39,117.4,117.34,117.37,645400.0
2005-03-29 15:59:00,116.42,116.44,116.39,116.4,408800.0
2005-03-30 15:59:00,118.1,118.13,118.07,118.12,507900.0
2005-03-31 15:59:00,117.99,118.13,117.93,117.95,425600.0
2005-04-01 15:59:00,117.25,117.26,117.2,117.24,855900.0
2005-04-04 15:59:00,117.58,117.62,117.57,117.59,139300.0
2005-04-05 15:59:00,118.04,118.1,118.04,118.08,159600.0
2005-04-06 15:59:00,118.34,118.4,118.3,118.4,153800.0
2005-04-07 15:59:00,119.11,119.17,119.1,119.15,953900.0
2005-04-08 15:59:00,118.14,118.18,118.08,118.09,581500.0
2005-04-11 15:59:00,118.14,118.19,118.11,118.19,142900.0
2005-04-12 15:59:00,118.78,118.8,118.74,118.76,488000.0
2005-04-13 15:59:00,117.43,117.45,117.4,117.41,233900.0
2005-04-14 15:59:00,116.25,116.28,116.19,116.2,586800.0
2005-04-15 15:59:00,114.3,114.37,114.24,114.27,807800.0
2005-04-18 15:59:00,114.62,114.64,114.58,114.6,515500.0
2005-04-19 15:59:00,115.33,115.35,115.29,115.3,194100.0
2005-04-20 15:59:00,113.81,113.85,113.78,113.79,649600.0
2005-04-21 15:59:00,115.98,116.02,115.96,115.99,350900.0
2005-04-22 15:59:00,115.29,115.32,115.23,115.28,825200.0
2005-04-25 15:59:00,116.25,116.29,116.24,116.27,506800.0
2005-04-26 15:59:00,115.26,115.28,115.22,115.22,377700.0
2005-04-27 15:59:00,115.72,115.76,115.68,115.68,328200.0
2005-04-28 15:59:00,114.41,114.43,114.36,114.4,527000.0
2005-04-29 15:59:00,115.7,115.71,115.67,115.7,360900.0
2005-05-02 15:59:00,116.32,116.37,116.32,116.33,276200.0
2005-05-03 15:59:00,116.24,116.3,115.88,116.25,2369300.0
2005-05-04 15:59:00,117.61,117.64,117.57,117.615,644300.0
2005-05-05 15:59:00,117.37,117.4,117.34,117.36,573900.0
2005-05-06 15:59:00,117.16,117.22,117.15,117.2,564100.0
2005-05-09 15:59:00,118.0,118.03,117.97,118.01,357000.0
2005-05-10 15:59:00,116.72,116.73,116.68,116.69,343600.0
2005-05-11 15:59:00,117.25,117.26,117.2,117.2,372100.0
2005-05-12 15:59:00,116.1,116.13,116.07,116.1,494100.0
2005-05-13 15:59:00,115.54,115.63,115.53,115.59,151300.0
2005-05-16 15:59:00,116.8,116.81,116.76,116.79,329600.0
2005-05-17 15:59:00,117.59,117.59,117.55,117.57,699800.0
2005-05-18 15:59:00,118.84,118.84,118.77,118.79,308800.0
2005-05-19 15:59:00,119.38,119.38,119.35,119.37,242200.0
2005-05-20 15:59:00,119.16,119.18,119.13,119.15,474600.0
2005-05-23 15:59:00,119.67,119.68,119.65,119.65,257500.0
2005-05-24 15:59:00,119.63,119.68,119.63,119.65,193300.0
2005-05-25 15:59:00,119.31,119.34,119.29,119.32,149700.0
2005-05-26 15:59:00,120.05,120.06,120.01,120.05,299100.0
2005-05-27 15:59:00,120.13,120.19,120.12,120.18,206100.0
2005-05-31 15:59:00,119.5,119.51,119.43,119.45,383100.0
2005-06-01 15:48:00,120.55,120.55,120.54,120.54,29300.0
2005-06-02 15:59:00,120.72,120.77,120.7,120.72,512000.0
2005-06-03 15:59:00,119.97,120.01,119.94,119.94,388300.0
2005-06-06 15:59:00,120.11,120.14,120.1,120.14,118000.0
2005-06-07 15:59:00,120.1,120.13,120.06,120.07,319800.0
2005-06-08 15:59:00,119.85,119.9,119.84,119.85,238900.0
2005-06-09 15:59:00,120.44,120.51,120.44,120.49,230500.0
2005-06-10 15:59:00,120.17,120.23,120.16,120.21,118600.0
2005-06-13 15:59:00,120.48,120.51,120.44,120.49,293000.0
2005-06-14 15:59:00,120.79,120.84,120.77,120.83,154200.0
2005-06-15 15:59:00,121.08,121.1,121.04,121.06,283700.0
2005-06-16 15:59:00,121.48,121.5,121.45,121.49,147100.0
2005-06-17 15:59:00,121.59,121.63,121.58,121.6,421500.0
2005-06-20 15:59:00,121.54,121.55,121.49,121.5,247400.0
2005-06-21 15:59:00,121.3,121.34,121.29,121.3,586200.0
2005-06-22 15:59:00,121.37,121.41,121.35,121.38,183400.0
2005-06-23 15:59:00,120.0,120.06,119.97,120.0,371500.0
2005-06-24 15:59:00,119.09,119.13,119.05,119.09,399200.0
2005-06-27 15:59:00,119.06,119.07,119.04,119.04,309300.0
2005-06-28 15:59:00,120.14,120.18,120.14,120.15,636000.0
2005-06-29 15:59:00,119.93,119.97,119.93,119.94,156400.0
2005-06-30 15:59:00,119.01,119.08,118.98,119.06,710400.0
2005-07-01 15:59:00,119.52,119.54,119.49,119.5,457800.0
2005-07-05 15:59:00,120.49,120.5,120.46,120.48,311900.0
2005-07-06 15:59:00,119.55,119.57,119.48,119.49,335000.0
2005-07-07 15:59:00,119.81,119.85,119.74,119.77,458400.0
2005-07-08 15:59:00,121.24,121.26,121.2,121.21,571400.0
2005-07-11 15:59:00,121.99,122.04,121.97,122.01,463300.0
2005-07-12 15:59:00,122.23,122.25,122.19,122.22,439000.0
2005-07-13 15:59:00,122.36,122.38,122.31,122.34,132700.0
2005-07-14 15:59:00,122.69,122.74,122.68,122.74,294500.0
2005-07-15 15:59:00,122.8,122.81,122.75,122.78,436900.0
2005-07-18 15:59:00,122.18,122.23,122.17,122.17,551800.0
2005-07-19 15:59:00,122.94,123.0,122.93,122.99,515500.0
2005-07-20 15:59:00,123.51,123.56,123.51,123.54,230000.0
2005-07-21 15:59:00,122.7,122.72,122.67,122.69,554900.0
2005-07-22 15:59:00,123.42,123.43,123.38,123.43,145600.0
2005-07-25 15:59:00,122.97,122.99,122.91,122.93,343500.0
2005-07-26 15:59:00,123.25,123.25,123.22,123.25,92200.0
2005-07-27 15:59:00,123.72,123.8,123.71,123.79,344300.0
2005-07-28 15:59:00,124.48,124.52,124.48,124.5,525900.0
2005-07-29 15:59:00,123.57,123.58,123.52,123.56,767300.0
2005-08-01 15:59:00,123.61,123.64,123.55,123.55,539900.0
2005-08-02 15:59:00,124.5,124.5,124.45,124.46,294600.0
2005-08-03 15:59:00,124.64,124.66,124.61,124.64,226800.0
2005-08-04 15:59:00,123.66,123.68,123.63,123.66,245100.0
2005-08-05 15:59:00,122.82,122.82,122.77,122.78,121400.0
2005-08-08 15:59:00,122.42,122.45,122.41,122.42,407500.0
2005-08-09 15:59:00,123.35,123.35,123.3,123.34,215700.0
2005-08-10 15:59:00,123.14,123.17,123.1,123.12,316700.0
2005-08-11 15:59:00,123.92,123.99,123.9,123.97,214800.0
2005-08-12 15:59:00,123.24,123.26,123.2,123.24,340700.0
2005-08-15 15:59:00,123.6,123.65,123.57,123.65,269000.0
2005-08-16 15:59:00,122.18,122.19,122.11,122.12,412200.0
2005-08-17 15:59:00,122.3,122.31,122.28,122.29,231900.0
2005-08-18 15:59:00,122.1,122.15,122.09,122.11,245600.0
